time	V(1)	V(2)	I(L1)
1.096790683700209e-003	-1.133446e+000	-2.232025e+000	1.046150e-003
1.100848951853100e-003	-1.097385e+000	-2.896323e+000	1.576443e-003
1.105161545445640e-003	-1.049937e+000	-3.522342e+000	2.120513e-003
1.109700659391490e-003	-9.853091e-001	-4.074612e+000	2.659940e-003
1.115919529478448e-003	-8.711335e-001	-4.668075e+000	3.332791e-003
1.122483845457394e-003	-7.140631e-001	-5.067453e+000	3.916265e-003
1.134219417772425e-003	-3.646320e-001	-5.314680e+000	4.633696e-003
1.144023106139571e-003	-2.933489e-002	-5.129848e+000	4.892607e-003
1.152507166851133e-003	2.771652e-001	-4.648859e+000	4.777536e-003
1.161355997370565e-003	5.777497e-001	-3.897247e+000	4.316352e-003
1.171743611911401e-003	8.621275e-001	-2.829158e+000	3.413305e-003
1.183309764317133e-003	1.069115e+000	-1.539589e+000	2.108851e-003
1.190609069932988e-003	1.127486e+000	-6.728613e-001	1.179668e-003
1.194662135910947e-003	1.128240e+000	-1.282942e-001	6.428630e-004
1.198058814084162e-003	1.114777e+000	4.020644e-001	1.941723e-004
1.200788340441822e-003	1.099127e+000	8.797308e-001	-1.618767e-004
1.202910865436652e-003	1.085282e+000	1.272389e+000	-4.348980e-004
1.204915050043843e-003	1.071375e+000	1.640244e+000	-6.890906e-004
1.207180412846032e-003	1.054558e+000	2.035401e+000	-9.719425e-004
1.210064485116916e-003	1.030166e+000	2.496096e+000	-1.323266e-003
1.215444377397899e-003	9.750808e-001	3.254298e+000	-1.954086e-003
1.220900857381936e-003	9.044022e-001	3.900688e+000	-2.556755e-003
1.226548089176634e-003	8.085613e-001	4.410980e+000	-3.117085e-003
1.234761360146867e-003	6.303795e-001	4.901375e+000	-3.800261e-003
1.242981978745005e-003	4.107628e-001	5.104310e+000	-4.287336e-003
1.253503682342908e-003	8.590811e-002	4.981619e+000	-4.591176e-003
1.262293486307109e-003	-2.010968e-001	4.586988e+000	-4.541638e-003
1.271608933844360e-003	-4.925500e-001	3.906942e+000	-4.151482e-003
1.281578232281789e-003	-7.492767e-001	2.999042e+000	-3.406549e-003
1.293264169257674e-003	-9.506242e-001	1.843561e+000	-2.240753e-003
1.301344865519359e-003	-1.014695e+000	1.034334e+000	-1.320379e-003
1.305532819480322e-003	-1.013554e+000	5.907274e-001	-8.222340e-004
1.309629406365575e-003	-9.910613e-001	9.647738e-002	-3.389663e-004
1.313538940315611e-003	-9.593236e-001	-4.461463e-001	1.105494e-004
1.316654520303885e-003	-9.300370e-001	-9.282298e-001	4.579760e-004
1.319203417798375e-003	-9.050963e-001	-1.340673e+000	7.336213e-004
1.321643332397827e-003	-8.811151e-001	-1.725280e+000	9.900487e-004
1.324103037009923e-003	-8.566253e-001	-2.087256e+000	1.241104e-003
1.327059045920983e-003	-8.259246e-001	-2.482924e+000	1.532129e-003
1.331203777132353e-003	-7.790344e-001	-2.970295e+000	1.919949e-003
1.336675899441761e-003	-7.055932e-001	-3.482286e+000	2.382147e-003
1.347620144060577e-003	-5.240890e-001	-4.181390e+000	3.152579e-003
1.357702171775654e-003	-3.194404e-001	-4.491428e+000	3.657315e-003
1.367813684213666e-003	-8.157139e-002	-4.454734e+000	3.893678e-003
1.378191933827854e-003	1.747605e-001	-4.121658e+000	3.842381e-003
1.387560349859380e-003	3.912667e-001	-3.613146e+000	3.529211e-003
1.398295295848947e-003	5.884818e-001	-2.881263e+000	2.897358e-003
1.409836834435810e-003	7.102281e-001	-2.057046e+000	2.011018e-003
1.421605432351675e-003	7.285880e-001	-1.272347e+000	1.009842e-003
1.428492793027707e-003	6.813320e-001	-8.581155e-001	4.344136e-004
1.434710565632198e-003	6.009621e-001	-4.981253e-001	-4.178820e-005
1.438777125344177e-003	5.356284e-001	-2.548322e-001	-3.180380e-004
1.442584315047251e-003	4.687914e-001	-1.724218e-002	-5.358615e-004
1.450198694453399e-003	3.360307e-001	4.789022e-001	-8.838730e-004
1.457086227065922e-003	2.284029e-001	9.394276e-001	-1.114913e-003
1.464022449242966e-003	1.397317e-001	1.383314e+000	-1.271429e-003
1.468161398360456e-003	9.956635e-002	1.610610e+000	-1.332890e-003
1.472962870932221e-003	6.632726e-002	1.824174e+000	-1.378269e-003
1.478649494814572e-003	3.953049e-002	2.031731e+000	-1.413143e-003
1.483821928584277e-003	2.529304e-002	2.187993e+000	-1.433315e-003
1.488413877969867e-003	2.031699e-002	2.305661e+000	-1.445766e-003
1.493261753219532e-003	2.156385e-002	2.415338e+000	-1.457734e-003
1.498420294385337e-003	2.862656e-002	2.522074e+000	-1.473266e-003
1.504496856673773e-003	4.255240e-002	2.640668e+000	-1.499459e-003
1.511489303730694e-003	6.320109e-002	2.773361e+000	-1.544304e-003
1.519754841079213e-003	8.993904e-002	2.928951e+000	-1.620607e-003
1.529096458211837e-003	1.177214e-001	3.102781e+000	-1.736618e-003
1.539708474796027e-003	1.394906e-001	3.289788e+000	-1.898724e-003
1.551411345780932e-003	1.445789e-001	3.465167e+000	-2.094520e-003
1.564647176022876e-003	1.209332e-001	3.592190e+000	-2.296198e-003
1.581881614425432e-003	5.398288e-002	3.638604e+000	-2.485519e-003
1.591569276057461e-003	1.824825e-003	3.594068e+000	-2.530459e-003
1.599542726644656e-003	-4.685137e-002	3.505692e+000	-2.511140e-003
1.607944741081391e-003	-9.640419e-002	3.375196e+000	-2.437349e-003
1.618027790829746e-003	-1.461457e-001	3.189054e+000	-2.289178e-003
1.629306776456767e-003	-1.809699e-001	2.972602e+000	-2.069494e-003
1.642095707551634e-003	-1.854821e-001	2.760741e+000	-1.793418e-003
1.656408034013012e-003	-1.444734e-001	2.618888e+000	-1.517241e-003
1.671161453693235e-003	-6.050749e-002	2.605800e+000	-1.324786e-003
1.680739855666008e-003	1.178597e-002	2.687886e+000	-1.284266e-003
1.688999414288254e-003	7.992042e-002	2.825611e+000	-1.326910e-003
1.697618778518292e-003	1.469102e-001	3.018684e+000	-1.446197e-003
1.708150210567331e-003	2.125060e-001	3.290705e+000	-1.674675e-003
1.719625547536911e-003	2.520649e-001	3.587027e+000	-1.990897e-003
1.732797236044092e-003	2.453506e-001	3.861757e+000	-2.375759e-003
1.747536876592169e-003	1.746947e-001	4.025079e+000	-2.745018e-003
1.759947036688681e-003	7.081357e-002	4.010224e+000	-2.943354e-003
1.768674619477804e-003	-2.170316e-002	3.893000e+000	-2.979177e-003
1.776965333681506e-003	-1.152372e-001	3.698828e+000	-2.912854e-003
1.785526751778967e-003	-2.051975e-001	3.435533e+000	-2.745489e-003
1.796210379226594e-003	-2.939165e-001	3.059601e+000	-2.423662e-003
1.807657664573388e-003	-3.443537e-001	2.659763e+000	-1.990816e-003
1.821051684839557e-003	-3.352012e-001	2.271294e+000	-1.451455e-003
1.832594378082042e-003	-2.659656e-001	2.067513e+000	-1.036846e-003
1.842665155542690e-003	-1.590481e-001	2.039448e+000	-7.794710e-004
1.852247364385309e-003	-2.801403e-002	2.157726e+000	-6.665327e-004
1.860444440459845e-003	9.594949e-002	2.372283e+000	-6.954120e-004
1.868924181591373e-003	2.226808e-001	2.693478e+000	-8.602487e-004
1.878741549668003e-003	3.492661e-001	3.145432e+000	-1.200607e-003
1.889928241084544e-003	4.462526e-001	3.692278e+000	-1.731680e-003
1.902372209518809e-003	4.730757e-001	4.234826e+000	-2.406466e-003
1.916302464212459e-003	3.906889e-001	4.625766e+000	-3.108275e-003
1.931424161024855e-003	1.890638e-001	4.715829e+000	-3.655016e-003
1.941579364895186e-003	1.253432e-003	4.535864e+000	-3.806623e-003
1.949537550399926e-003	-1.643123e-001	4.229134e+000	-3.739064e-003
1.957852446980840e-003	-3.318051e-001	3.783051e+000	-3.486340e-003
1.967921089175835e-003	-5.015150e-001	3.144212e+000	-2.977830e-003
1.979149758939045e-003	-6.201141e-001	2.402560e+000	-2.227948e-003
1.991968851075577e-003	-6.553640e-001	1.618672e+000	-1.260013e-003
1.999413579188773e-003	-6.154858e-001	1.246145e+000	-7.011699e-004
2.006368762538906e-003	-5.315037e-001	9.820973e-001	-2.242170e-004
2.011060507254875e-003	-4.543849e-001	8.480390e-001	5.326683e-005
2.015413326217296e-003	-3.692684e-001	7.620202e-001	2.637435e-004
2.020223277911294e-003	-2.658622e-001	7.103189e-001	4.467703e-004
2.023550267137975e-003	-1.897892e-001	7.116848e-001	5.382661e-004
2.027271002749537e-003	-1.008771e-001	7.643338e-001	6.000050e-004
2.031317346990022e-003	-1.034052e-003	8.851661e-001	6.234872e-004
2.035307533376218e-003	1.001952e-001	1.071837e+000	6.006759e-004
2.039198650499404e-003	2.009232e-001	1.313425e+000	5.296300e-004
2.043898685225782e-003	3.231097e-001	1.660523e+000	3.819916e-004
2.048554514663152e-003	4.415848e-001	2.046163e+000	1.721867e-004
2.053366378156803e-003	5.571330e-001	2.479124e+000	-1.126158e-004
2.058657410231680e-003	6.655997e-001	2.979434e+000	-5.096754e-004
2.069239474381435e-003	8.182175e-001	3.977319e+000	-1.462824e-003
2.079807315099435e-003	8.702094e-001	4.869741e+000	-2.511908e-003
2.091758218074539e-003	7.767788e-001	5.596344e+000	-3.662381e-003
2.105042252628749e-003	5.039352e-001	5.930721e+000	-4.673408e-003
2.116600839430317e-003	1.503356e-001	5.753221e+000	-5.169799e-003
2.125106451177777e-003	-1.584518e-001	5.289103e+000	-5.186280e-003
2.134239242253550e-003	-4.972680e-001	4.503451e+000	-4.829092e-003
2.143220797196547e-003	-7.917812e-001	3.534345e+000	-4.131200e-003
2.154566060219743e-003	-1.073292e+000	2.174397e+000	-2.886365e-003
2.162523746029742e-003	-1.194663e+000	1.186509e+000	-1.849291e-003
2.166938957215148e-003	-1.221883e+000	5.998679e-001	-1.226480e-003
2.170897589485571e-003	-1.222166e+000	-2.156415e-003	-6.573449e-004
2.174313584283784e-003	-1.211454e+000	-6.002399e-001	-1.677243e-004
2.176568692429041e-003	-1.200539e+000	-1.036563e+000	1.525981e-004
2.178726908148174e-003	-1.188303e+000	-1.468954e+000	4.560508e-004
2.180494958720999e-003	-1.177332e+000	-1.814796e+000	7.021523e-004
2.182416336421353e-003	-1.164124e+000	-2.172342e+000	9.665214e-004
2.184851469669224e-003	-1.145114e+000	-2.598372e+000	1.296838e-003
2.187618862981569e-003	-1.119080e+000	-3.041026e+000	1.663493e-003
2.192384278336191e-003	-1.062812e+000	-3.714167e+000	2.271826e-003
2.197344640304401e-003	-9.840090e-001	-4.282574e+000	2.857537e-003
2.206407674583878e-003	-7.783481e-001	-4.931273e+000	3.722020e-003
2.223137500170573e-003	-2.795381e-001	-5.306195e+000	4.752042e-003
2.234307771478833e-003	1.122736e-001	-4.994617e+000	4.946364e-003
2.243487159510698e-003	4.458526e-001	-4.334714e+000	4.658494e-003
2.253350436678159e-003	7.612365e-001	-3.364067e+000	3.942375e-003
2.264269547019550e-003	1.024083e+000	-2.146117e+000	2.806978e-003
2.271850648520667e-003	1.131531e+000	-1.254298e+000	1.862753e-003
2.278159052156435e-003	1.163348e+000	-4.469050e-001	1.013748e-003
2.282372642608073e-003	1.159194e+000	1.791035e-001	4.379599e-004
2.285433740925010e-003	1.146125e+000	7.057473e-001	2.213674e-005
2.287701462909795e-003	1.133365e+000	1.131389e+000	-2.822732e-004
2.289821486834867e-003	1.120165e+000	1.536446e+000	-5.634283e-004
2.291771522832375e-003	1.107052e+000	1.895728e+000	-8.187458e-004
2.294280005786192e-003	1.088463e+000	2.330973e+000	-1.142348e-003
2.296916607863128e-003	1.066118e+000	2.754780e+000	-1.475873e-003
2.300343846784384e-003	1.030781e+000	3.247661e+000	-1.895516e-003
2.305816388817687e-003	9.542607e-001	3.889114e+000	-2.516227e-003
2.316761472884294e-003	7.346138e-001	4.731425e+000	-3.543654e-003
2.331761422512998e-003	3.299977e-001	5.166190e+000	-4.486451e-003
2.343338584893213e-003	-4.535887e-002	4.940648e+000	-4.747661e-003
2.352190106200605e-003	-3.474691e-001	4.407125e+000	-4.561528e-003
2.361737073354671e-003	-6.439337e-001	3.574572e+000	-3.989564e-003
2.372364240552968e-003	-8.954173e-001	2.496897e+000	-3.016294e-003
2.383225369840275e-003	-1.046538e+000	1.331156e+000	-1.785680e-003
2.390039249075836e-003	-1.074788e+000	5.417820e-001	-9.424381e-004
2.395242826028978e-003	-1.059575e+000	-1.540934e-001	-2.873528e-004
2.398424382154664e-003	-1.039490e+000	-6.504355e-001	1.068209e-004
2.401113938069813e-003	-1.018868e+000	-1.112516e+000	4.328182e-004
2.403709419135756e-003	-9.979066e-001	-1.565775e+000	7.410957e-004
2.405810971162474e-003	-9.802926e-001	-1.916972e+000	9.855754e-004
2.408510383549795e-003	-9.563677e-001	-2.337157e+000	1.292608e-003
2.411320773967015e-003	-9.292079e-001	-2.738757e+000	1.603736e-003
2.414732539944516e-003	-8.911681e-001	-3.169073e+000	1.965435e-003
2.420626779922690e-003	-8.073733e-001	-3.759216e+000	2.532466e-003
2.432415259879039e-003	-5.872887e-001	-4.543469e+000	3.472581e-003
2.443334202523511e-003	-3.265003e-001	-4.821346e+000	4.048808e-003
2.456181808683906e-003	3.306638e-002	-4.620236e+000	4.290986e-003
2.465418240733478e-003	2.995712e-001	-4.169718e+000	4.134868e-003
2.475181430617702e-003	5.541852e-001	-3.454798e+000	3.633652e-003
2.485913268282246e-003	7.603275e-001	-2.542707e+000	2.789700e-003
2.498122205827333e-003	8.815449e-001	-1.472396e+000	1.610097e-003
2.506336400495079e-003	8.842444e-001	-7.408977e-001	7.596441e-004
2.512512764695121e-003	8.405461e-001	-1.377853e-001	1.278201e-004
2.516682001878841e-003	7.954113e-001	3.371089e-001	-2.754995e-004
2.521041572008009e-003	7.425849e-001	8.991773e-001	-6.717954e-004
2.524016726258848e-003	7.067390e-001	1.300651e+000	-9.270342e-004
2.526886659527358e-003	6.734571e-001	1.675799e+000	-1.160168e-003
2.529730356234903e-003	6.415936e-001	2.013606e+000	-1.378705e-003
2.534158316943304e-003	5.923738e-001	2.467852e+000	-1.694501e-003
2.540873027687449e-003	5.153424e-001	3.033185e+000	-2.127758e-003
2.547251575706787e-003	4.365032e-001	3.440960e+000	-2.484637e-003
2.554043522153712e-003	3.434817e-001	3.732969e+000	-2.792852e-003
2.561646947627858e-003	2.276385e-001	3.894501e+000	-3.031520e-003
2.573196090874159e-003	3.811292e-002	3.895456e+000	-3.201507e-003
2.582826217170203e-003	-1.209518e-001	3.710149e+000	-3.160506e-003
2.593150661739344e-003	-2.759067e-001	3.348435e+000	-2.914764e-003
2.603784455977002e-003	-3.963104e-001	2.884059e+000	-2.488171e-003
2.616137237372642e-003	-4.665634e-001	2.331321e+000	-1.856236e-003
2.627820894127006e-003	-4.550821e-001	1.886665e+000	-1.220012e-003
2.637304227035220e-003	-3.835801e-001	1.644189e+000	-7.443906e-004
2.645085402991220e-003	-2.833486e-001	1.564039e+000	-4.316847e-004
2.651913080221214e-003	-1.695085e-001	1.599111e+000	-2.446384e-004
2.658120875452551e-003	-5.038873e-002	1.724967e+000	-1.653842e-004
2.665171140735759e-003	9.459609e-002	1.968333e+000	-1.860979e-004
2.671957739902555e-003	2.339011e-001	2.295839e+000	-3.290336e-004
2.681959108977448e-003	4.206295e-001	2.895175e+000	-7.341874e-004
2.692172609678446e-003	5.634791e-001	3.569511e+000	-1.334473e-003
2.704849942807952e-003	6.429771e-001	4.372025e+000	-2.244066e-003
2.717606225421172e-003	5.924715e-001	4.976676e+000	-3.165388e-003
2.731943010611725e-003	3.837969e-001	5.268968e+000	-4.000504e-003
2.744043362645846e-003	1.089332e-001	5.135935e+000	-4.399436e-003
2.752606683509048e-003	-1.250513e-001	4.780392e+000	-4.409691e-003
2.761840354597616e-003	-3.831547e-001	4.174508e+000	-4.130147e-003
2.770844529251994e-003	-6.047364e-001	3.436242e+000	-3.594590e-003
2.782254967986978e-003	-8.041098e-001	2.410080e+000	-2.629689e-003
2.794025597590150e-003	-9.018045e-001	1.351893e+000	-1.452784e-003
2.801038828251693e-003	-8.946351e-001	7.172398e-001	-7.136160e-004
2.806701505512906e-003	-8.499281e-001	1.568940e-001	-1.285957e-004
2.810803193254481e-003	-8.037577e-001	-3.128122e-001	2.720607e-004
2.815076005032470e-003	-7.503383e-001	-8.641473e-001	6.646641e-004
2.817929746571030e-003	-7.147396e-001	-1.251374e+000	9.121848e-004
2.820712194296455e-003	-6.812907e-001	-1.618554e+000	1.140306e-003
2.823954347544704e-003	-6.436728e-001	-2.011172e+000	1.392465e-003
2.827210734685313e-003	-6.063893e-001	-2.355012e+000	1.628326e-003
2.833723508966531e-003	-5.288737e-001	-2.898039e+000	2.043871e-003
2.845402436572419e-003	-3.766485e-001	-3.576078e+000	2.653901e-003
2.854985995558849e-003	-2.358510e-001	-3.869473e+000	3.005552e-003
2.864966584351041e-003	-7.416061e-002	-3.917346e+000	3.189986e-003
2.874084671658573e-003	7.728612e-002	-3.773772e+000	3.185346e-003
2.884749374417016e-003	2.429384e-001	-3.435155e+000	2.979672e-003
2.894711821853148e-003	3.659844e-001	-3.018042e+000	2.618414e-003
2.907174001292090e-003	4.537394e-001	-2.458836e+000	2.008093e-003
2.919726868004867e-003	4.588808e-001	-1.962365e+000	1.331504e-003
2.930066831565614e-003	3.925657e-001	-1.675462e+000	8.047516e-004
2.938111413779131e-003	2.949644e-001	-1.575486e+000	4.703382e-004
2.945052161610370e-003	1.824727e-001	-1.598522e+000	2.700163e-004
2.951414017038608e-003	6.233356e-002	-1.717501e+000	1.796705e-004
2.958632949446423e-003	-8.480484e-002	-1.956519e+000	1.903213e-004
2.965281766262035e-003	-2.209317e-001	-2.269302e+000	3.204802e-004
2.975209990103745e-003	-4.074839e-001	-2.854778e+000	7.075545e-004
2.985295626345120e-003	-5.519483e-001	-3.515443e+000	1.286040e-003
2.997932547201895e-003	-6.386204e-001	-4.318979e+000	2.181644e-003
3.010559680730553e-003	-5.980545e-001	-4.932903e+000	3.094328e-003
3.024951910011244e-003	-3.957093e-001	-5.236744e+000	3.931526e-003
3.039027016183629e-003	-7.942414e-002	-5.078022e+000	4.382761e-003
3.047916080870137e-003	1.613614e-001	-4.695450e+000	4.370578e-003
3.057382708398008e-003	4.215642e-001	-4.050629e+000	4.042613e-003
3.066685391069620e-003	6.405035e-001	-3.273951e+000	3.449817e-003
3.078269661770747e-003	8.249786e-001	-2.233147e+000	2.436596e-003
3.089506304288199e-003	9.034131e-001	-1.238921e+000	1.300732e-003
3.094647423818974e-003	8.941114e-001	-7.863572e-001	7.596181e-004
3.099876394027353e-003	8.517814e-001	-2.915889e-001	2.202269e-004
3.103498239184278e-003	8.112724e-001	9.700381e-002	-1.356213e-004
3.107249278414921e-003	7.634163e-001	5.502591e-001	-4.835984e-004
3.110516366747065e-003	7.208606e-001	9.780920e-001	-7.693424e-004
3.113876853339497e-003	6.782454e-001	1.426376e+000	-1.046922e-003
3.116316753042389e-003	6.486062e-001	1.734959e+000	-1.237952e-003
3.119020452734223e-003	6.169196e-001	2.045904e+000	-1.438169e-003
3.122598355464771e-003	5.756875e-001	2.412218e+000	-1.687420e-003
3.126743840064112e-003	5.274311e-001	2.772035e+000	-1.952170e-003
3.133288991212790e-003	4.477892e-001	3.221571e+000	-2.320818e-003
3.140400939977226e-003	3.527171e-001	3.541558e+000	-2.633095e-003
3.154624837506097e-003	1.424461e-001	3.804789e+000	-3.014273e-003
3.167427607521972e-003	-5.654223e-002	3.731432e+000	-3.102591e-003
3.177628118359755e-003	-2.075916e-001	3.461826e+000	-2.952389e-003
3.188785278512452e-003	-3.415443e-001	3.031598e+000	-2.586624e-003
3.200244282939435e-003	-4.221316e-001	2.551033e+000	-2.068379e-003
3.213542312237241e-003	-4.310138e-001	2.053991e+000	-1.395714e-003
3.224437324094729e-003	-3.671638e-001	1.769825e+000	-8.751116e-004
3.232916107119717e-003	-2.691871e-001	1.678294e+000	-5.491418e-004
3.240507066695879e-003	-1.506532e-001	1.719343e+000	-3.586099e-004
3.248023964151175e-003	-1.412503e-002	1.879539e+000	-2.879175e-004
3.256120821309259e-003	1.422789e-001	2.173026e+000	-3.512609e-004
3.264145983423204e-003	2.925497e-001	2.571421e+000	-5.663608e-004
3.274573870734690e-003	4.589916e-001	3.190468e+000	-1.042774e-003
3.285516585416926e-003	5.720483e-001	3.868262e+000	-1.713057e-003
3.298464532048431e-003	5.961909e-001	4.570498e+000	-2.607077e-003
3.312165754460575e-003	4.828912e-001	5.034283e+000	-3.472050e-003
3.326563673645237e-003	2.311119e-001	5.115862e+000	-4.113143e-003
3.336496445409398e-003	-4.533867e-003	4.879309e+000	-4.288823e-003
3.344404924060507e-003	-2.135512e-001	4.487910e+000	-4.197633e-003
3.352637031953188e-003	-4.234786e-001	3.925515e+000	-3.875859e-003
3.362777673802745e-003	-6.392633e-001	3.108577e+000	-3.222352e-003
3.373973778800047e-003	-7.899596e-001	2.164993e+000	-2.272059e-003
3.386100930326356e-003	-8.436881e-001	1.179005e+000	-1.104505e-003
3.391325230506246e-003	-8.221380e-001	7.648474e-001	-5.929810e-004
3.396632732395556e-003	-7.676195e-001	3.197789e-001	-9.407258e-005
3.400507419713066e-003	-7.168102e-001	-4.332256e-002	2.460547e-004
3.404487605453411e-003	-6.592043e-001	-4.597808e-001	5.681426e-004
3.408410239796912e-003	-6.021816e-001	-9.055367e-001	8.602155e-004
3.411777068247938e-003	-5.555431e-001	-1.297018e+000	1.090529e-003
3.414963024032561e-003	-5.144350e-001	-1.648519e+000	1.291575e-003
3.417895007430446e-003	-4.793164e-001	-1.936031e+000	1.461174e-003
3.422905359370516e-003	-4.231588e-001	-2.350760e+000	1.720938e-003
3.429588959384725e-003	-3.515030e-001	-2.794185e+000	2.022258e-003
3.436105408600068e-003	-2.827771e-001	-3.114720e+000	2.265600e-003
3.442685552858535e-003	-2.125031e-001	-3.327943e+000	2.453666e-003
3.450943592243792e-003	-1.224555e-001	-3.456570e+000	2.599926e-003
3.463710835139505e-003	1.600888e-002	-3.457879e+000	2.670477e-003
3.474179338067202e-003	1.205435e-001	-3.320718e+000	2.591034e-003
3.485670985080816e-003	2.121528e-001	-3.062490e+000	2.362195e-003
3.497487818572073e-003	2.666695e-001	-2.761581e+000	2.027145e-003
3.510946830132629e-003	2.692450e-001	-2.461025e+000	1.600889e-003
3.524055176539743e-003	2.100940e-001	-2.285278e+000	1.227704e-003
3.535921641041118e-003	1.086578e-001	-2.273324e+000	9.938893e-004
3.545454798102712e-003	2.112489e-003	-2.386123e+000	9.198477e-004
3.553449754851383e-003	-9.612629e-002	-2.570807e+000	9.603602e-004
3.561675145376837e-003	-1.941672e-001	-2.834152e+000	1.106949e-003
3.571877340614451e-003	-2.966081e-001	-3.221219e+000	1.410726e-003
3.583038365498811e-003	-3.675442e-001	-3.660272e+000	1.851700e-003
3.595873555532539e-003	-3.785255e-001	-4.096542e+000	2.416480e-003
3.609904710850143e-003	-2.968474e-001	-4.374666e+000	2.963932e-003
3.626224986369115e-003	-1.059795e-001	-4.389451e+000	3.385481e-003
3.635847545104476e-003	4.283340e-002	-4.208424e+000	3.453262e-003
3.644333504962964e-003	1.853247e-001	-3.905554e+000	3.342398e-003
3.653243594730787e-003	3.232252e-001	-3.488634e+000	3.067397e-003
3.663918980388382e-003	4.503512e-001	-2.923739e+000	2.570642e-003
3.675616305100475e-003	5.233717e-001	-2.309726e+000	1.897960e-003
3.686640857300053e-003	5.159493e-001	-1.813151e+000	1.221920e-003
3.695738275952267e-003	4.478994e-001	-1.519982e+000	6.986078e-004
3.702977151323284e-003	3.533813e-001	-1.395815e+000	3.485549e-004
3.708807308914794e-003	2.543074e-001	-1.379592e+000	1.313488e-004
3.713043602620838e-003	1.712206e-001	-1.421696e+000	2.071259e-005
3.716925131748124e-003	8.833475e-002	-1.504021e+000	-3.879107e-005
3.721043682611479e-003	-4.335862e-003	-1.636502e+000	-5.441695e-005
3.726632821625025e-003	-1.335081e-001	-1.879656e+000	-1.636151e-006
3.732721300145192e-003	-2.709011e-001	-2.221588e+000	1.633203e-004
3.743414500375058e-003	-4.874547e-001	-2.944553e+000	6.680976e-004
3.753438636272292e-003	-6.346272e-001	-3.677744e+000	1.336450e-003
3.766743994723957e-003	-7.117720e-001	-4.594696e+000	2.403756e-003
3.779275291621336e-003	-6.410177e-001	-5.217996e+000	3.392821e-003
3.793565744792684e-003	-3.951495e-001	-5.491838e+000	4.281768e-003
3.804979747501109e-003	-1.009871e-001	-5.317834e+000	4.666015e-003
3.813378381465823e-003	1.549988e-001	-4.913734e+000	4.656570e-003
3.822360737987087e-003	4.320991e-001	-4.251383e+000	4.339944e-003
3.831535815229401e-003	6.797777e-001	-3.413922e+000	3.724328e-003
3.842868126911217e-003	8.964913e-001	-2.282480e+000	2.656599e-003
3.854143869728096e-003	1.006432e+000	-1.144347e+000	1.405892e-003
3.858955274489684e-003	1.009416e+000	-6.372536e-001	8.400928e-004
3.863680388502305e-003	9.818858e-001	-7.531217e-002	2.855824e-004
3.867479173318683e-003	9.488558e-001	4.459576e-001	-1.474236e-004
3.870566581016571e-003	9.178880e-001	9.192899e-001	-4.875970e-004
3.873097886361396e-003	8.916802e-001	1.324627e+000	-7.575534e-004
3.875521440550377e-003	8.665963e-001	1.702429e+000	-1.008175e-003
3.878109901868245e-003	8.396395e-001	2.079438e+000	-1.267776e-003
3.880778811542655e-003	8.109208e-001	2.433185e+000	-1.525599e-003
3.884879378622851e-003	7.633243e-001	2.908856e+000	-1.900715e-003
3.890817760404375e-003	6.822217e-001	3.449806e+000	-2.386063e-003
3.902694523967422e-003	4.808784e-001	4.140519e+000	-3.160771e-003
3.915559743155111e-003	2.151473e-001	4.413239e+000	-3.688012e-003
3.927541473810707e-003	-6.429435e-002	4.239017e+000	-3.822727e-003
3.937006413803152e-003	-2.850550e-001	3.836790e+000	-3.640620e-003
3.947187286186033e-003	-4.904542e-001	3.216771e+000	-3.166579e-003
3.958262764341677e-003	-6.422587e-001	2.458079e+000	-2.418639e-003
3.970867505863505e-003	-7.125955e-001	1.613407e+000	-1.411655e-003
3.978243095577430e-003	-6.898152e-001	1.177077e+000	-8.051330e-004
3.985711176071469e-003	-6.121835e-001	7.897075e-001	-2.274448e-004
3.991128348216894e-003	-5.312187e-001	5.234482e-001	1.439463e-004
3.995511934298938e-003	-4.533355e-001	3.130201e-001	4.002984e-004
3.999798771112120e-003	-3.720751e-001	1.173824e-001	5.982811e-004
4.008372444738485e-003	-2.114824e-001	-2.405235e-001	8.735925e-004
4.016559865585303e-003	-7.194030e-002	-5.456730e-001	1.019369e-003
4.022760057266517e-003	1.454533e-002	-7.517816e-001	1.045985e-003
4.028986361213589e-003	7.674701e-002	-9.423466e-001	1.012234e-003
4.035389389623819e-003	1.116022e-001	-1.122966e+000	9.400116e-004
4.043610710929109e-003	1.156372e-001	-1.335826e+000	8.293376e-004
4.052931681310045e-003	7.810856e-002	-1.572417e+000	7.197628e-004
4.059883506815197e-003	2.438151e-002	-1.764667e+000	6.742312e-004
4.066480478106219e-003	-4.352935e-002	-1.975441e+000	6.810899e-004
4.073111517189256e-003	-1.206067e-001	-2.221603e+000	7.485814e-004
4.081187520844053e-003	-2.161873e-001	-2.563753e+000	9.167278e-004
4.090717944398456e-003	-3.168902e-001	-3.005659e+000	1.223971e-003
4.101619925080562e-003	-3.977319e-001	-3.518865e+000	1.688360e-003
4.113651185189002e-003	-4.243030e-001	-4.021172e+000	2.271790e-003
4.127130513649720e-003	-3.613016e-001	-4.394903e+000	2.885312e-003
4.143256343916705e-003	-1.799130e-001	-4.522307e+000	3.424020e-003
4.153992288083958e-003	-8.401754e-003	-4.376482e+000	3.581740e-003
4.162096145356359e-003	1.393166e-001	-4.109920e+000	3.528693e-003
4.170622186411269e-003	2.904687e-001	-3.711783e+000	3.305125e-003
